Sugar Hill,"When her boyfriend is murdered by gangsters, Sugar Hill decides not to get mad, but BAD! She entreats voodoo queen Mama Maitresse to call on Baron Samedi, Lord of the Dead, for help with a ...                See full summary »",1974,5.7,"Action, Crime, Horror",http://www.imdb.com/title/tt0072225/?ref_=adv_li_tt,"1,285"
Van Helsing: The London Assignment,"In this animated prequel to the Van Helsing movie, Van Helsing travels to London to deal with the mischievous Dr. Jekyll.",2004,6.2,"Animation, Short, Action",http://www.imdb.com/title/tt0406310/?ref_=adv_li_tt,"2,722"
Starhunter ReduX,"The story of the 44 episodes of Starhunter is revealed in 'Starhunter, Creator's Cut' as originally intended by the show Creators. Censored scenes restored, bold ideas returned, episodes ...                See full summary »",2017,8.4,"Action, Adventure, Sci-Fi",http://www.imdb.com/title/tt5779830/?ref_=adv_li_tt,46
Shopping,"You've run out of options, no school, no job. Steal a car, smash a shop with a heavy car and reap the proceeds! This movie is about underground England. The causes, the benefits, and the result of a life of 'crash and carry.'",1994,5.4,"Action, Crime, Drama",http://www.imdb.com/title/tt0111173/?ref_=adv_li_tt,"2,307"
War of the Worlds,Humanity must resume its war against the Martians when they revive after decades of hibernation following their defeat in the 1950s.,1988-1990,6.7,"Action, Drama, Horror",http://www.imdb.com/title/tt0094578/?ref_=adv_li_tt,966
Deadly Prey,"A group of sadistic mercenaries kidnap people off the streets and set them loose on the grounds of their secret camp, so the students at the camp can learn how to track down and kill their prey.",1987,5.6,"Action, Thriller",http://www.imdb.com/title/tt0092848/?ref_=adv_li_tt,"2,016"
Bad Ass 3: Bad Asses on the Bayou,"Frank Vega and Bernie Pope return, this time to Louisiana in an attempt to find a kidnapped friend.",2015,5.3,"Action, Comedy, Drama",http://www.imdb.com/title/tt3525346/?ref_=adv_li_tt,"2,038"
House of the Dead 2,"A virus breaks out at a university and people start to become zombies. After 29 days, a team of AMS scientists and soldiers are sent in to deal with the problem. But while they search, things go wrong.",2005,3.8,"Action, Horror, Sci-Fi",http://www.imdb.com/title/tt0435665/?ref_=adv_li_tt,"5,253"
The Fifth Element,"In this tense 3D action adventure game, play as either New York cabby Korben Dallas or the mysterious Leeloo, a woman who holds the secret to the safety of the entire universe.",1998,7.6,"Action, Adventure, Sci-Fi",http://www.imdb.com/title/tt0377917/?ref_=adv_li_tt,"10,555"
Ai Noom Gangnam,A local gangster terrorizes a town. When a young local man stands up to the gangster the villain brings in a group of foreign hit men who like to dress as cowboys to pacify the town. ...                See full summary »,,NA,"Action, Adventure, Comedy",http://www.imdb.com/title/tt2836208/?ref_=adv_li_tt,NA
Ong-bak 3,Ong Bak 3 picks up where Ong Bak 2 had left off. Tien is captured and almost beaten to death before he is saved and brought back to the Kana Khone villagers. There he is taught meditation ...                See full summary »,2010,5,Action,http://www.imdb.com/title/tt1653690/?ref_=adv_li_tt,"11,770"
Mad World,"It is the year 2037. Our world is dying, slowly, from a virus that has rendered mankind infertile. Not a single child has been born in 25 years. Governments are now powerless puppets for ...                See full summary »",2018,3,"Action, Sci-Fi",http://www.imdb.com/title/tt6022174/?ref_=adv_li_tt,74
The Ark - An Iron Sky Story,"A pair of audiophiles try to decode a mysterious message received from the Moon, but find themselves up against the Illuminati.",2019,NA,"Action, Comedy, Sci-Fi",http://www.imdb.com/title/tt6142094/?ref_=adv_li_tt,NA
Da bing xiao jiang,An old soldier kidnaps a young General of an enemy state and takes him on a long journey to collect the reward.,2010,7,"Action, Adventure, Comedy",http://www.imdb.com/title/tt1319718/?ref_=adv_li_tt,"13,475"
The Sword of Doom,"Through his unconscionable actions against others, a sociopath samurai builds a trail of vendettas that follow him closely.",1966,8,"Action, Drama",http://www.imdb.com/title/tt0060277/?ref_=adv_li_tt,"8,035"
Marvel One-Shot: Item 47,SHIELD agent Sitwell is assigned to recover an abandoned Chitauri weapon being used by a young couple robbing a bank,2012,6.8,"Short, Action, Sci-Fi",http://www.imdb.com/title/tt2247732/?ref_=adv_li_tt,"6,690"
Paper Soldiers,"Paper Soldiers follows an overeager burglar named Shawn (Kevin Hart) through the ups and downs of his short, stressful career. Already on parole but faced with the power being turned off ...                See full summary »",2002,5.6,"Action, Comedy, Crime",http://www.imdb.com/title/tt0309986/?ref_=adv_li_tt,"1,026"
Dollman,"A hard-boiled, intergalactic policeman lands on Earth where he is only 12 inches tall.",1991,5.7,"Action, Comedy, Sci-Fi",http://www.imdb.com/title/tt0101751/?ref_=adv_li_tt,"2,166"
Deadpool,"With the help of Cable, Rogue, Wolverine and many other heroes, Deadpool must stop Mr Sinister, while trying to make his video game really awesome and going over budget countless times.",2013,8.2,"Action, Adventure, Comedy",http://www.imdb.com/title/tt2269724/?ref_=adv_li_tt,"2,027"
Jack Brooks: Monster Slayer,A troubled young man still mourning the childhood loss of his family now has to deal with his professor being turned into a monster.,2007,6,"Action, Comedy, Horror",http://www.imdb.com/title/tt0816539/?ref_=adv_li_tt,"5,590"
Heaven's Lost Property,"Girl-crazy Tomoki's quiet life gets turned upside down when beautiful, winged Ikaros falls from the sky -- and starts calling him master.",2009,7.5,"Animation, Action, Comedy",http://www.imdb.com/title/tt1528567/?ref_=adv_li_tt,"1,333"
Rang zi dan fei,"In 1920s China, a bandit arrives in a remote provincial town posing as its new mayor, where he faces off against a tyrannical local nobleman.",2010,7.4,"Action, Comedy, Western",http://www.imdb.com/title/tt1533117/?ref_=adv_li_tt,"7,783"
The Siege of Firebase Gloria,A tough sergeant and his sidekick roll into a demoralized firebase and proceed to rebuild morale and fortifications in advance of the climactic battle with the VietCong.,1989,7,"Action, Drama, War",http://www.imdb.com/title/tt0098328/?ref_=adv_li_tt,"2,189"
Star Wars: The Force Unleashed,"Darth Vader's secret apprentice, codenamed Starkiller, is trained in the Dark Side to defeat the enemies of the Empire, but must find his own path when his master betrays him.",2008,8.1,"Action, Adventure, Drama",http://www.imdb.com/title/tt1024923/?ref_=adv_li_tt,"5,458"
Feast II: Sloppy Seconds,The monsters have made it into a small neighboring town in the middle of nowhere and the locals have to band with the survivors of the bar' slaughter to figure out how to survive.,2008,5.2,"Action, Comedy, Horror",http://www.imdb.com/title/tt1104835/?ref_=adv_li_tt,"7,114"
Hospital Central,The work and lives of doctors and nurses in a Spanish hospital.,2000-2012,5.6,"Action, Drama, Romance",http://www.imdb.com/title/tt0297174/?ref_=adv_li_tt,563
Extreme Ghostbusters,Follow-up series that expands on the Ghostbuster empire by recruiting new characters.,1997,7.2,"Animation, Action, Comedy",http://www.imdb.com/title/tt0121932/?ref_=adv_li_tt,"2,290"
Wendy Wu: Homecoming Warrior,A Californian teenager learns that she is the reincarnation of a legendary female warrior destined to protect the world.,2006,5.5,"Action, Adventure, Family",http://www.imdb.com/title/tt0790781/?ref_=adv_li_tt,"4,615"
Boh lei chun,A romantic girl travels to Hong Kong in search of certain love but instead meets a kind-hearted professional fighter for whom she begins to fall instead.,1999,6.1,"Action, Comedy, Romance",http://www.imdb.com/title/tt0184526/?ref_=adv_li_tt,"10,055"
Captain America,A recipient of an experimental body enhancement chemical retaliates against his would be killers as a star spangled superhero.,1979,3.8,"Action, Sci-Fi",http://www.imdb.com/title/tt0078937/?ref_=adv_li_tt,"1,261"
House of the Rising Sun,"Ray, an ex-con, is starting a new life looking to stay out of trouble. One evening, on Ray's watch, the nightclub he works for is robbed and the owner's son is shot dead. As his criminal ...                See full summary »",2011,4.4,"Action, Crime, Drama",http://www.imdb.com/title/tt1788383/?ref_=adv_li_tt,"3,151"
Biyeolhan geori,A small time thug collecting debts for the local triad is torn between his criminal aspirations and his devotion to family.,2006,7.4,"Action, Crime, Drama",http://www.imdb.com/title/tt0821442/?ref_=adv_li_tt,"6,815"
Jai Lava Kusa,"Sidelined at a very young age due to his stammering disability, the eldest of identical triplets develops hatred for his younger brothers and creates havoc in their lives as they all reunite as adults.",2017,7.3,"Action, Drama",http://www.imdb.com/title/tt6861726/?ref_=adv_li_tt,"4,131"
Kull the Conqueror,A barbarian warrior becomes a king when he defeats a king in armed combat and the king's heir conspire to overthrow him and reclaim the throne by resurrecting an evil sorceress.,1997,4.8,"Fantasy, Action, Adventure",http://www.imdb.com/title/tt0119484/?ref_=adv_li_tt,"7,152"
Taken Heart,"When her daughter is kidnapped in Belize and held hostage to be used for human organ trafficking, Kate Johnson goes on a crusade to infiltrate the cartel and rescue her.",2017,4.1,"Action, Crime, Drama",http://www.imdb.com/title/tt5390246/?ref_=adv_li_tt,392
Legendary,Travis and his team travel to China in search of what isn't supposed to exist ... their mission to capture a Cryptid which is wreaking havoc in a remote village and they need to do this ...                See full summary »,2013,3.8,"Action, Adventure, Sci-Fi",http://www.imdb.com/title/tt2369041/?ref_=adv_li_tt,"1,632"
Avengers: United They Stand,The adventures of the Marvel Comics Universe's greatest general membership superhero team.,1999-2000,5.6,"Animation, Action, Adventure",http://www.imdb.com/title/tt0203247/?ref_=adv_li_tt,636
San suk si gin,A simple Chinese immigrant wages a perilous war against one of the most powerful criminal organizations on the planet.,2009,7.1,"Action, Crime, Drama",http://www.imdb.com/title/tt1075419/?ref_=adv_li_tt,"10,324"
Over There,A dramatized take on war in Iraq.,2005,7.9,"Action, Drama, War",http://www.imdb.com/title/tt0446241/?ref_=adv_li_tt,"4,078"
Saamy²,The son of Aarusaamy becomes a cop and takes on the criminal who murdered his parents.,2018,5.4,Action,http://www.imdb.com/title/tt6863784/?ref_=adv_li_tt,464
Untitled Tom Hardy Outlaw Biker Project,A Vietnam veteran returns home to San Francisco and transforms himself into the leader of California's most notorious biker club.,,NA,"Action, Drama",http://www.imdb.com/title/tt2305027/?ref_=adv_li_tt,NA
BraveStarr,A Native American marshal and his friends keep the peace on the frontier planet of New Texas.,1987-1989,7.1,"Animation, Action, Family",http://www.imdb.com/title/tt0127471/?ref_=adv_li_tt,"2,034"
Hands of Steel,A cyborg is programmed to kill a scientist who holds the fate of mankind in his hands. He fails and hides in a diner in a desert run by a woman who likes him. The people who sent him are after him and so is the local arm wrestling champ.,1986,5.4,"Action, Sci-Fi",http://www.imdb.com/title/tt0091166/?ref_=adv_li_tt,"1,680"
Spider-Man 3,"Spider-Man is back to save the city with his usual hero work, only this time he bonds with an alien substance known as symbiote which turns his hero days and personal life into something ugly.",2007,6.6,"Action, Adventure, Fantasy",http://www.imdb.com/title/tt0837564/?ref_=adv_li_tt,"2,523"
Z,"The western frontier has re-emerged and, as in the past, a hero will answer the people's cry for justice.",,NA,"Action, Adventure",http://www.imdb.com/title/tt0818543/?ref_=adv_li_tt,NA
Daemonium: Underground Soldier,"The story of Daemonium begins in an alternate universe to ours, in which Magic and Technology Coexist with Humans and Demons. In Daemonium we see Razor rise to power! (He will be the new ...                See full summary »",2015,4.3,"Action, Fantasy, Sci-Fi",http://www.imdb.com/title/tt5165936/?ref_=adv_li_tt,523
Mard Ko Dard Nahin Hota,"Tells the story of a young boy Surya who has a rare condition of incognito sensitivity to pain meaning he can not feel pain, and sets out learn martial arts and hunt down muggers.",2018,8.3,"Action, Comedy",http://www.imdb.com/title/tt8055888/?ref_=adv_li_tt,47
Mahouka koukou no rettousei,Magic-- A century has passed since this concept has been recognized as a formal technology instead of the product of the occult or folklore. The season is spring and it is time for a brand ...                See full summary »,2014,7.2,"Animation, Action, Fantasy",http://www.imdb.com/title/tt3874528/?ref_=adv_li_tt,"1,511"
Larceny,"A team of thieves break into a maximum secured Mexican prision with a plan to rob the most notourious druglord. Full of action, guns smoking, fighting and corrupt politicians.",2017,3.5,"Action, Thriller",http://www.imdb.com/title/tt4797160/?ref_=adv_li_tt,673
Juggernaut,A blackmailer demands a huge ransom in exchange for information on how to disarm the seven bombs he placed aboard the transatlantic liner Britannic.,1974,6.6,"Action, Drama, Thriller",http://www.imdb.com/title/tt0071706/?ref_=adv_li_tt,"4,305"
À fond,"A family together with their grandpa go on a vacation, when their new car won't stop and it nearly escapes crashing into a hundred cars.",2016,5.7,"Action, Comedy",http://www.imdb.com/title/tt4993964/?ref_=adv_li_tt,"1,591"
Five Deadly Venoms,The final student of a dying martial arts master is instructed to locate the previous five students and defeat any evil ones among them.,1978,7.2,Action,http://www.imdb.com/title/tt0077559/?ref_=adv_li_tt,"5,152"
The Real McCoy,"Sea captain Bill McCoy becomes a big time bootlegger during the United States' Prohibition era, even though he never drank a drop of alcohol.",,NA,Action,http://www.imdb.com/title/tt4607944/?ref_=adv_li_tt,NA
Middle-Earth: Shadow of Mordor,"The family of Talion, a ranger of Gondor responsible for guarding the Black Gate of Mordor, is killed by Saurons armies, but Talion is revived with wraith-like abilities and heads into Mordor to exact his revenge.",2014,8.5,"Action, Adventure, Fantasy",http://www.imdb.com/title/tt3330488/?ref_=adv_li_tt,"3,577"
Hataraku Maou-sama!,"Hilarity and fun ensues when Satan ends up in modern day Japan without any magic to return, and starts working part time in a fast food joint.",2013,7.8,"Animation, Action, Comedy",http://www.imdb.com/title/tt2622982/?ref_=adv_li_tt,"3,102"
Junkie,"A rock bottom junkie trades a needle for a gun and sparks an explosive conflict with the local cartel, inspired by true events.",2019,NA,"Action, Crime, Drama",http://www.imdb.com/title/tt5146612/?ref_=adv_li_tt,NA
Hard to Die,"While doing the inventory for a lingerie outlet in a high rise office building, five attractive women are terrorised by a series of bizarre killings. They suspect that the strange janitor, ...                See full summary »",1990,5,"Action, Comedy, Horror",http://www.imdb.com/title/tt0103111/?ref_=adv_li_tt,831
Sing si lip yan,"A self-indulgent private investigator winds up on a cruise ship full of rich patrons, gorgeous women, murderous terrorists, and scarce food.",1993,6.5,"Action, Comedy, Romance",http://www.imdb.com/title/tt0103950/?ref_=adv_li_tt,"8,555"
The Troop,A troop of kids protect the world from supernatural creatures.,2009-2013,6.1,"Action, Adventure, Comedy",http://www.imdb.com/title/tt1131750/?ref_=adv_li_tt,940
El Coyote,Add a Plot,2019,NA,Action,http://www.imdb.com/title/tt8820136/?ref_=adv_li_tt,NA
The Extreme Team,A secret Black Ops rescue team made up of Gen X extreme sport athletes go to New Zealand to save a former member that has been kidnapped.,2003,3.6,Action,http://www.imdb.com/title/tt0295249/?ref_=adv_li_tt,205
Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,"A continuation of the story told in the Daft Punk music videos One More Time, Aerodynamic, Digital Love, and Harder, Better, Faster, Stronger.",2003,7.9,"Animation, Action, Adventure",http://www.imdb.com/title/tt0368667/?ref_=adv_li_tt,"12,411"
In China They Eat Dogs,"Two brothers, one cold and ruthless, the other sensitive and reluctant, and their brutal misadventures.",1999,7.5,"Action, Comedy, Crime",http://www.imdb.com/title/tt0180748/?ref_=adv_li_tt,"18,002"
Team Knight Rider,"Years after the adventures of Michael Knight and KITT, a new team of artificially intelligent super vehicles and drivers continues the fight against evil.",1997-1998,4.8,"Action, Adventure, Sci-Fi",http://www.imdb.com/title/tt0127398/?ref_=adv_li_tt,815
Red Dead Redemption: Undead Nightmare,"After a highly-infectious undead plague spreads across the frontier, John Marston does anything he can to find a cure.",2010,8.5,"Action, Adventure, Fantasy",http://www.imdb.com/title/tt1806999/?ref_=adv_li_tt,"2,723"
Tales of the Black Freighter,"A mariner survives an attack from the dreaded pirates of the Black Freighter, but his struggle to return home to warn it has a horrific cost.",2009,7.1,"Animation, Short, Action",http://www.imdb.com/title/tt1295071/?ref_=adv_li_tt,"5,313"
Baiohazâdo 6,"The war on bio-terrorism continues as Chris Redfield, Leon Kennedy, and other famous Resident Evil stalwarts battle a seemingly familiar adversary.",2012,7,"Action, Adventure, Horror",http://www.imdb.com/title/tt2193031/?ref_=adv_li_tt,"2,795"
Sound of Freedom,"The story of Tim Ballard, a former US government agent who quits his job in order to devote his life to rescuing children from global sex traffickers.",,NA,"Action, Drama, Thriller",http://www.imdb.com/title/tt7599146/?ref_=adv_li_tt,NA
Kkun,Unlikely allies from different sides of the law must work together to achieve a common goal -- trapping the world's most legendary con man.,2017,6.4,"Action, Crime",http://www.imdb.com/title/tt7243686/?ref_=adv_li_tt,772
Perrier's Bounty,A gangster named Perrier looks to exact his revenge on a trio of fugitives responsible for the accidental death of one of his cronies.,2009,6.4,"Action, Comedy, Crime",http://www.imdb.com/title/tt1003034/?ref_=adv_li_tt,"5,853"
Heavenly Sword,"Heavenly Sword is a dramatic tale of revenge that sees Nariko (Anna Torv), a fiery red-haired heroine, embark on a quest for vengeance against the invading King Bohan (Alfred Molina) and ...                See full summary »",2014,5.3,"Animation, Action, Adventure",http://www.imdb.com/title/tt2006753/?ref_=adv_li_tt,"1,660"
Blue Thunder,An advanced prototype police helicopter and their ground support crew battle crime.,1984,6.2,"Action, Crime, Drama",http://www.imdb.com/title/tt0086671/?ref_=adv_li_tt,"1,151"
Batman: Mystery of the Batwoman,"The Dark Knight must contend with a mysterious female vigilante who emulates him, but to a more ruthless degree.",2003,6.7,"Animation, Action, Crime",http://www.imdb.com/title/tt0346578/?ref_=adv_li_tt,"9,237"
Lucknow Central,"When an innocent man aspiring to be a musician is framed for committing a murder, he decides to form a music band with his co-prisoners for a competition, but his real intention seems to be different.",2017,6.1,"Action, Drama, Music",http://www.imdb.com/title/tt5697870/?ref_=adv_li_tt,"1,989"
Firangi,"In the year 1920, when India's freedom movement was gaining momentum, one man firmly believed that the Britishers were not as bad as they were being made out to be.",2017,4.8,"Action, Comedy, Drama",http://www.imdb.com/title/tt7549484/?ref_=adv_li_tt,728
To End All Wars,A true story about four Allied POWs who endure harsh treatment from their Japanese captors during World War II while being forced to build a railroad through the Burmese jungle. Ultimately ...                See full summary »,2001,7.1,"Action, Drama, War",http://www.imdb.com/title/tt0243609/?ref_=adv_li_tt,"9,462"
Sharktopus vs. Whalewolf,"When a mad scientist mixes the genes of a killer whale and a wolf, it creates the Whalewolf, and it's up to Sharktopus to stop it.",2015,3.3,"Action, Adventure, Comedy",http://www.imdb.com/title/tt3292154/?ref_=adv_li_tt,955
Drive,Add a Plot,2019,NA,"Action, Crime, Drama",http://www.imdb.com/title/tt6593054/?ref_=adv_li_tt,NA
Rough Riders,Undersecretary of the Navy Theodore Roosevelt resigns to form a volunteer militia unit called The Rough Riders to fight in the Spanish-American War.,1997,7.5,"Action, Drama, History",http://www.imdb.com/title/tt0118453/?ref_=adv_li_tt,"1,630"
Kamen Rider Amazons,"Haruka and Jin, cultivation and wild. Around the contrasting of the two Amazon Riders, crossed the intentions of a variety of characters, mysteries and stories.",2016,8.3,"Action, Drama, Horror",http://www.imdb.com/title/tt5776052/?ref_=adv_li_tt,161
Blackhawk,Ace pilot Blackhawk leads an international squadron of fighters to defeat the Nazis in World War II.,,NA,"Action, Adventure, War",http://www.imdb.com/title/tt8295436/?ref_=adv_li_tt,NA
Highlander,An immortal Scottish swordsman faces off with other immortal warriors in order to obtain a coveted ability.,,NA,"Action, Fantasy, Sci-Fi",http://www.imdb.com/title/tt1235529/?ref_=adv_li_tt,NA
The High and the Mighty,"When a commercial airliner develops engine problems on a trans-Pacific flight and the pilot loses his nerve, it is up to the washed-up co-pilot Dan Roman to bring the plane in safely.",1954,6.9,"Action, Adventure, Drama",http://www.imdb.com/title/tt0047086/?ref_=adv_li_tt,"4,771"
Sword Art Online Abridged,Non-official parody of the popular anime Sword Art Online.,2013,7.4,"Animation, Action, Comedy",http://www.imdb.com/title/tt5848846/?ref_=adv_li_tt,457
Vidocq,"Paris. 1830. In the heart of the town, Vidocq, a famous detective, disappeared as he fights the Alchemist, an assassin that he has been pursuing for a few months. His young biographer, ...                See full summary »",2001,6.5,"Action, Crime, Fantasy",http://www.imdb.com/title/tt0164961/?ref_=adv_li_tt,"19,632"
The Sentinel,"After spending years in the Peruvian jungle during his tour in Army Special Forces, Cascade PD Detective James Ellison developed hyperactive senses, which came back to him five years after ...                See full summary »",1996-1999,6.7,"Action, Adventure, Crime",http://www.imdb.com/title/tt0115351/?ref_=adv_li_tt,"1,769"
The Wolf Among Us,"As Bigby Wolf, the big bad wolf in human form, you will discover that the brutal, bloody murder of a Fable is just a taste of things to come when another dead Fable is found which starts the hunt for a serial killer.",2013,9,"Action, Adventure, Crime",http://www.imdb.com/title/tt3186880/?ref_=adv_li_tt,"4,307"
Labyrinth,A mythical princess searches for her father in a perilous labyrinth.,,NA,"Action, Adventure, Fantasy",http://www.imdb.com/title/tt2833840/?ref_=adv_li_tt,NA
Dark Ascension,The gates of Heaven & Hell have been broken and the afterlife is in ruins. One group of new arrivals must find a way to put things right to prevent an eternal battle between good & evil.,2017,6.9,"Action, Adventure, Fantasy",http://www.imdb.com/title/tt1643249/?ref_=adv_li_tt,32
Line of Duty,"Four friends from the rough side of town grow apart when two are consumed by a life of crime, and the other two become FBI agents sent deep undercover - to bring down those childhood friends.",2013,5.2,"Action, Crime, Thriller",http://www.imdb.com/title/tt1532538/?ref_=adv_li_tt,717
Teefa in Trouble,Teefa goes to Poland to get Anya to Pakistan to marry Butt gangster's son but lands up in trouble with Anya's gangster father and the Polish police.,2018,8.2,"Action, Comedy, Crime",http://www.imdb.com/title/tt8043306/?ref_=adv_li_tt,"1,788"
Die Hölle,"A vicious serial killer is targeting prostitutes in Vienna, Austria. A tough young woman from Turkey, who works as a taxi driver, witnesses one of the murders and becomes a target. The police are of no help, so she must stop him herself.",2017,6.5,"Action, Thriller",http://www.imdb.com/title/tt5584732/?ref_=adv_li_tt,846
The Heroes of Telemark,Norwegian resistance tries to stop German efforts to produce an atomic bomb component during World War II.,1965,6.5,"Action, Drama, History",http://www.imdb.com/title/tt0059263/?ref_=adv_li_tt,"5,601"
The Last Panthers,"Independent Claims Specialist Naomi (Samantha Morton) is given the job by her boss, Tom (Sir John Hurt), of recovering stolen diamonds, no matter what it takes. Also on the trail of the ...                See full summary »",2015-2016,6.8,"Action, Crime, Drama",http://www.imdb.com/title/tt4075386/?ref_=adv_li_tt,"1,868"
Redline,A gorgeous young automobile fanatic--and front to the hottest unsigned band on the West coast--finds herself caught up in illegal drag-racing competitions organized by exotic car fanatics.,2007,4,Action,http://www.imdb.com/title/tt0780595/?ref_=adv_li_tt,"8,281"
Tai-Chi Master,"Two friends, ex Shaolin monks, part ways as they brush with the ongoing rebellion against the government. The ambitious one rises up to be a powerful military commander, while his betrayed friend resorts to learn the calm ways of Tai Chi.",1993,7.3,"Action, Comedy, Drama",http://www.imdb.com/title/tt0108281/?ref_=adv_li_tt,"8,586"
L.E.T.H.A.L. Ladies: Return to Savage Beach,A stolen computer floppy disc filled with information about the location of a mythical treasure in Savage Island will lure both villains and L.E.T.H.A.L. Agents into a dangerous treasure hunt.,1998,3.4,"Action, Adventure",http://www.imdb.com/title/tt0127759/?ref_=adv_li_tt,856
The Sea Wolves,"During World War II, the British must attack a German ship, but it's safe in neutral Goa. As a result, they send civilians: former soldiers who are about sixty years old.",1980,6.3,"Action, History, War",http://www.imdb.com/title/tt0081470/?ref_=adv_li_tt,"3,400"
Guyver: Dark Hero,"Sean Barker became the unwilling host to an alien bio-armor known as the Guyver. A year ago he destroyed the Kronos Corporation, an organization of mutants who want the Guyver. Now he is ...                See full summary »",1994,6,"Action, Sci-Fi",http://www.imdb.com/title/tt0109965/?ref_=adv_li_tt,"2,807"
Sharktopus vs. Pteracuda,"An American scientist creates a half-pterodactyl, half-barracuda creature, Pteracuda, which inevitably escapes, leaving the Sharktopus to stop it.",2014,3.4,"Action, Adventure, Comedy",http://www.imdb.com/title/tt3743126/?ref_=adv_li_tt,"1,513"
Empire,Epic four-hour series about the rise of Octavius who succeeds Julius Caesar and tangles with Marc Anthony for control of the Roman empire and finally went on to become the emperor Augustus.,2005,6.5,"Action, Drama, History",http://www.imdb.com/title/tt0403759/?ref_=adv_li_tt,"1,494"
Biker Mice from Mars,"When three alien motorcycle riding mice are forced to leave their home planet of Mars thanks to the evil mining Plutarkians, they rebel against their enemies on planet Earth and the city of Chicago.",1993-1996,7,"Animation, Action, Adventure",http://www.imdb.com/title/tt0147752/?ref_=adv_li_tt,"3,363"
Watch Dogs,"After losing his niece in an assassination attempt, Aiden Pierce, a street-smart-hacker, uses his phone to take over a new operating system in Chicago to hunt the criminals that killed his niece.",2014,7.6,"Action, Adventure, Crime",http://www.imdb.com/title/tt2190152/?ref_=adv_li_tt,"5,732"
The January Man,"Nick and Frank Starkey were both policemen. A scandal forced Nick to leave the force, now a serial killer has driven the police to take him back. A web that includes Frank's wife, bribery, ...                See full summary »",1989,5.6,"Action, Crime, Mystery",http://www.imdb.com/title/tt0097613/?ref_=adv_li_tt,"5,690"
Battle Creek Brawl,A young Asian-American martial artist is forced to participate in a brutal formal street-fighting competition.,1980,5.8,"Action, Comedy, Crime",http://www.imdb.com/title/tt0080436/?ref_=adv_li_tt,"4,162"
Battleground,"True tale about a squad of the 101st Airborne Division coping with being trapped by the Nazis in the besieged city of Bastogne, Belgium during the Battle of the Bulge in December of 1944.",1949,7.5,"Action, Drama, History",http://www.imdb.com/title/tt0041163/?ref_=adv_li_tt,"5,882"
Catch Me If You Can,A hotshot car racer persuades the class president of a small Minnesota high school to gamble on illegal car races to raise money for their school facing closure.,1989,6.1,"Action, Comedy, Drama",http://www.imdb.com/title/tt0097029/?ref_=adv_li_tt,493
Rapa Nui,"Tenuously based on the legends of Easter Island, Chile, this story details a civil war between the two tribes on the island: the Long Ears and the Short Ears. A warrior from the ruling ...                See full summary »",1994,6.4,"Action, Adventure, Drama",http://www.imdb.com/title/tt0110944/?ref_=adv_li_tt,"4,260"
Spy Kids: Mission Critical,"The series centers around brother and sister team Juni and Carmen Cortez as they attend Spy Kids Academy, a top secret spy school for kid agents. When a new counter-spy agency threatens the...                See full summary »",2018,5.2,"Animation, Action, Adventure",http://www.imdb.com/title/tt6714408/?ref_=adv_li_tt,135
Return of the Magnificent Seven,"Two survivors of the initial Magnificent Seven outfit, Chris and Vin, recruit four new members in order to re-form the outfit and defend a few Mexican villages from attacks by vicious bandits.",1966,5.5,"Action, Western",http://www.imdb.com/title/tt0060897/?ref_=adv_li_tt,"3,140"
Badges of Fury,"In just 3 days, three cases of Smiling Murder shock Hong Kong. The young detective Wang Bu'er and his buddy Huang Feihong embark on an investigation full of excitement and unexpected events.",2013,4.7,"Action, Comedy, Crime",http://www.imdb.com/title/tt2644714/?ref_=adv_li_tt,"2,380"
Open Season,"Three young men take a young woman and a middleaged man to an isolated cabin, where they are terrorized in different ways.",1974,6.2,"Action, Drama, Thriller",http://www.imdb.com/title/tt0071292/?ref_=adv_li_tt,438
Hangar 18,Shortly after the launch of a satellite from a space shuttle the satellite collides with an UFO in front of the crew's eyes. Because of an election campaign some politicians try to hide the...                See full summary »,1980,5.3,"Action, Biography, Sci-Fi",http://www.imdb.com/title/tt0080836/?ref_=adv_li_tt,"1,886"
Python,"After a military plane crash near a small American town, a giant man-eating snake sets off on a killing spree. The locals must find a way to eliminate the snake, with the help of a scientist who knows about the snake and terminates it.",2000,3.8,"Action, Comedy, Horror",http://www.imdb.com/title/tt0209264/?ref_=adv_li_tt,"2,990"
Karma,A group of thieves meet up in the desert to retrieve stolen money and Karma takes it's toll as bad things begin to occur.,,NA,"Action, Drama, Thriller",http://www.imdb.com/title/tt1762270/?ref_=adv_li_tt,NA
Deliler,The true story of 7 oddly dressed fearless men of ottoman army fight against cruel Vlad.,2018,NA,"Action, History, War",http://www.imdb.com/title/tt8748608/?ref_=adv_li_tt,NA
Kurtlar Vadisi,Follows a Turkish agent working under the assumed identity of Polat Alemdar attempting to infiltrate the Turkish mafia.,2003-2005,7.2,"Action, Crime, Drama",http://www.imdb.com/title/tt0421384/?ref_=adv_li_tt,"10,398"
The Masked Saint,A pastor and professional wrestler accepts a position at a struggling church where he helps the community both in his official capacity and as his alter ego The Saint.,2016,4.6,"Action, Biography, Crime",http://www.imdb.com/title/tt3103166/?ref_=adv_li_tt,527
